Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
2001-06-25,37.894502820700005,27.2230223362,1.5132840875,38.4572209605,16.5829419796,25.6333050413,14.727136870399999,13.435436443099999,22.9740260725,,27.8436888477,75.0328338362,34.1067475585,79.6440621045,18.788553660399998,32.6036339483,26.8641482729,17.5200329296,33.7148439982,22.5257525046,4.3774685186,22.3784081369,19.4396391213,32.214006481700004,25.5725887314,13.5530282918,20.3279580435,,34.9778603617,28.488550835500003
2001-06-26,37.665236165799996,26.6223137189,1.4981449386,38.4977306735,16.7561730924,25.5658134535,14.337277493499998,13.546396689000002,22.3875900844,,27.8562707225,74.4965903838,32.8190438241,79.9197938774,19.0449405018,32.2940257965,26.1961232715,17.356176506500002,33.0755106602,22.947803640900002,4.2531086175,22.4795956083,19.7677604185,32.8140713084,25.589970860799998,13.435535351099999,20.7988759904,,35.0492437502,28.1443938455
2001-06-27,37.4359695109,26.110346147399998,1.472282226,38.9568407552,16.4695543421,24.674924494699997,14.2656706691,13.6172879573,22.3083419779,,27.4347779179,72.18661858899999,32.6102270023,80.2591560595,18.8345718114,32.034965914299995,25.8084301903,17.3372699962,32.7858127414,23.274975064299998,4.2441547046,22.1387535995,19.6253681575,33.0414642953,25.5100130657,13.685751799,20.5241738547,,34.6209434192,26.7983576181
2001-06-28,37.9600075793,26.9431467304,1.4848981834000001,38.6462662882,15.9561603169,23.956814000700003,14.7828310671,13.977908756500002,22.458913380300004,,27.308959170300003,71.4441276549,32.7146354132,81.3762232421,19.4853999473,32.982745971,26.381023048699998,17.4444068882,32.4661460724,23.7984493419,4.1765029184,22.447641669899998,19.702755255899998,32.8827026948,25.829844246100002,13.609598967,21.0382592801,,35.2419788991,26.6606948221
2001-06-29,37.3704647523,26.485789033200003,1.4666050452000001,37.5390007971,15.7640312645,24.4319547787,14.4804911421,13.8700307396,22.894777966,,27.475669010900003,70.7841357135,32.8816888707,80.2450159686,19.2290131059,31.567394419699998,26.070868583699998,17.0536723408,31.9217137767,23.883513911999998,4.1774977976,21.329253828699997,19.7491875149,32.1968525807,25.4682959552,13.435535351099999,20.9950918017,,34.8350935847,26.3547774977
2001-07-02,38.4185408891,26.970451667600003,1.5076069067,38.0521238295,16.3656156744,24.380661171999996,15.299991465,14.054964482799999,22.775905806300003,,27.5857604151,69.7941478014,33.201874664099996,80.8459698327,19.7615088534,32.344574066199996,26.852219255100003,17.2679461249,32.1414846116,23.0983024957,4.193415865,21.781934621599998,19.956584938699997,32.254006756799996,24.7104351146,13.5900168102,21.3365073132,,35.5132357754,26.0029725747
2001-07-03,38.2547789927,27.3185896162,1.5038221193999999,38.031868973,16.375064644200002,24.402258480100002,15.2681662098,14.1597602706,22.466838190900003,,27.472523542199998,69.2991538454,33.334125317899996,79.8773736047,20.024469716400002,32.2497960605,27.168338229,17.167111403,32.3163023213,23.0557702106,4.2302263957,21.5369544278,19.9968262298,32.254006756799996,25.3605267531,13.550852496600001,21.5758906029,,35.1349038164,26.0794519058
2001-07-05,38.1237694756,27.0107937893,1.462820258,37.289190899699996,16.277425289700002,24.6533271866,13.9871996856,13.944004236900001,22.3400412205,,27.3655776068,69.2991538454,32.4779763485,79.2552096042,19.6168803788,32.1676551223,27.0962258514,17.0536723408,32.036593985900005,22.414514220700003,4.1874465897,21.1748097935,19.9751578423,32.0126891241,25.2423282733,13.4703480743,21.1913076129,,34.6923268077,26.194170902399996
2001-07-06,37.5342266487,26.1831650102,1.3896477052,36.6612903468,15.6222967177,24.5669379543,13.3586508943,13.7467415775,21.9596503094,,27.3026682329,68.5566629113,31.5731034541,75.29598414670001,18.6899433367,31.8517284367,26.489280007399998,16.7322616648,31.686958566599998,21.6129442332,4.1585950927,21.329253828699997,20.1206455873,31.625310818899997,25.325762494299997,13.4725238695,21.055918703099998,,33.7928961127,26.010620507800002
2001-07-09,37.6324837865,26.1284457521,1.4319111624,35.668802376100004,15.874269245399999,24.307770257199998,13.7246413298,13.9378397788,21.943800688099998,,27.2775044834,67.5749248985,32.0116187799,74.0375160549,18.9989223507,32.9321977013,26.176793038099998,16.744866005,32.2663544042,21.491890806500002,4.1287487164,21.9150760313,20.4735307561,31.5046520025,25.280568958000003,13.816299510899999,21.3444642382,,34.442484948,25.957084975999997
2001-07-10,36.5844076497,25.3076568803,1.3335066948,36.5600160641,15.3640248768,24.134991792399997,12.8892283793,13.768317180899999,21.4762368598,,26.975539489099997,67.3191780212,31.322523268,72.086183508,18.269205956,33.1723019823,24.998957538699997,16.952837618900002,31.8268127343,21.0960133841,4.0919381857,21.734003714099998,20.7428378585,31.015666273,24.9955020363,13.685751799,21.818785665700002,,33.9071095343,25.3070106616
2001-07-11,36.5844076497,25.53337382,1.4218183965,35.716063708,15.4333173219,23.667950005,13.28704407,14.027224421300001,22.189469818200003,,26.7207565252,67.3191780212,31.8167230796,73.4224220999,18.4467045385,33.797836819699995,25.0229949979,16.788981195799998,31.1475210627,21.756899659499997,4.2143083283,20.6901750623,21.281452063499998,30.577484255599998,24.9224970929,13.8119479205,22.0717570937,,34.8707852789,24.779303276999997
2001-07-12,37.1739504767,26.3473227846,1.5366236086000002,36.7963227237,16.3467177349,24.043203233099998,14.2099764724,14.021059963199999,21.8883270135,,26.878029959699997,71.4028781586,33.4106914859,75.8262375562,19.7878049397,33.3871321285,25.3174538727,17.0158593201,30.468229390999998,23.4254739191,4.476956439499999,20.024468014,21.281452063499998,30.818801888299998,25.8646085048,14.157899357,21.9176026298,,37.0122869337,24.465738019499998
2001-07-13,36.7481695461,26.9218749948,1.5675327041999998,37.1811649981,16.5293978174,24.134991792399997,14.9101320881,14.181335874,22.3400412205,,27.0447398003,71.0728821879,33.8979307367,76.73120337510001,19.846971133900002,33.5198213364,25.3234632375,17.4255003778,30.717968976199998,23.340409349,4.4898898692,20.4664974941,21.0926275434,30.9585120968,26.1253404454,14.3145566113,21.8385490585,,37.7618125129,24.3892586884
2001-07-16,36.0603695813,26.2378842683,1.5113916938999998,37.3229489939,15.8648202756,23.6625506779,14.0906317652,14.4803120922,21.872477392199997,,27.047885269000002,68.8041598894,34.1763531657,76.2292301474,19.150124847,33.9494816287,24.5182083553,17.4128960376,31.457198148299998,23.288061921300002,4.6162395287,20.1682607364,21.405271421,31.066469985100003,26.0731940573,14.077394934700001,22.095473165100003,,38.1758361662,24.0374537653
2001-07-17,36.977436200999996,26.5251603735,1.5833026509,38.0116141165,16.8664110732,23.446577596999997,14.1542822757,14.526545528,22.4272141377,,26.8308479294,70.82538520979999,34.4686967162,76.73120337510001,19.6563245082,34.695068606599996,25.1732291177,17.4696155686,32.206416903800005,23.4974516323,4.6709578852,20.5463823399,21.646719168,27.465756885900003,26.6155164937,14.3558967201,22.320775843200003,,38.0830377611,24.1215810296
2001-07-18,37.2722076145,25.6496522435,1.3114287694,38.5719984809,16.7026289302,23.4330792795,13.645078191600001,14.2460626841,21.404913563900003,,26.5005737169,69.2991538454,34.2738010159,73.72643405470001,18.992348329200002,34.3728233874,25.936418446399998,17.4570112284,33.7398179567,23.088487353,4.5754494811,21.8405168419,21.5383772302,28.418326488800002,26.160104704200002,14.4385769377,22.218006200599998,,38.5327531087,24.465738019499998
2001-07-19,37.566979028,25.991647606799997,1.2590725462999999,38.0723786861,17.1845574795,23.527567502399997,14.1304133343,14.394009678699998,21.515860913,,27.1013582368,68.4741639187,34.6635924166,73.5284727818,19.6957686377,34.2464527131,26.0085308239,17.4381047181,33.6149481642,23.7428301999,4.7495533427,21.9044247185,21.2862661673,27.688023126599997,26.375643108400002,14.497323408,22.593510664,,38.711211579899995,25.123460267
2001-07-20,37.0101885803,25.9779677923,1.2603341420999998,38.34244344,17.121145828299998,24.013506934400002,14.313408552,14.2121581645,21.3969887533,,27.2775044834,68.4329144223,34.3851699875,74.7303805099,19.6760465729,34.4296901908,25.828249880100003,17.3435721663,33.180401286,22.633719074400002,4.7117479327,22.0588687537,21.1928916995,25.9416455211,26.4556009035,14.3210839969,22.186384772100002,,38.7469032741,25.5746883205
2001-07-23,36.4533981326,26.0805664012,1.2325790358,37.9778560222,17.089440002699998,23.6598510144,14.536185338800001,13.709754828900001,21.301891025499998,,26.7364838687,67.434676611,33.3898098037,74.8364311918,19.0646625665,33.8673406905,25.5938846532,17.501126419200002,32.8157814916,21.9499307994,4.5983317029,21.3452307979,21.102629714000003,25.560617679899998,26.2122510923,14.3058534306,21.7397320945,,37.854610918,25.046980935900002
2001-07-24,35.0777982031,25.854849461500002,1.2041931317,37.3094457562,16.7723817466,22.9957337906,14.6237047908,13.6234524154,20.7233798481,,25.7739704494,67.5254255029,32.8120832634,73.88904510020001,18.9857743076,33.3049911902,25.4015849798,17.8918609666,32.4311825304,21.6980088033,4.5814187564,21.2280663574,21.1928916995,26.6084442432,25.680357933499998,14.1448445859,21.3681803096,,37.9045792899,25.4217296583
2001-07-25,36.1586267192,26.0326870504,1.1650836638,38.2614240138,16.8040875722,24.0728995317,14.8783068328,13.863866281500002,20.9769737889,,26.503719185599998,68.63916190399999,34.2529193337,74.15770682770001,19.3407714726,33.2986726565,25.527781640500002,18.4653584474,32.4611512807,22.0775276545,4.6540449386,21.355882110699998,21.787375810900002,27.275242965300002,25.6455936748,14.0251758499,22.0678044152,,39.3322470598,25.3528982603
2001-07-26,36.5189028912,26.5183204662,1.1726532383,39.233657128000004,16.6677525221,24.3104699207,15.4193361722,13.8700307396,21.3177406468,,26.874884491,69.8271473985,34.4547755948,74.9424818737,19.5774362493,33.6082808083,25.732100043400003,18.232178153,32.3462710715,21.7863450876,4.7595021348,21.297299890399998,22.098624036799997,27.561013846199998,25.4404845482,14.1448445859,22.218006200599998,,39.6177806138,25.3146585948
2001-07-27,36.5189028912,27.0107937893,1.1959927594,39.2539119846,16.724823008199998,24.5939345894,15.1647341302,13.8053039295,21.4207631852,,26.881175428400002,70.07464437649999,34.559184005700004,74.023375964,19.2092910411,33.4945472015,26.3089990636,18.0494152196,32.5360731562,21.419913093399998,4.656034697,21.2174150446,21.9336624771,28.0309481836,25.4404845482,14.1426687907,22.186384772100002,,39.553535564099995,25.429377591399998
2001-07-30,35.7983505471,27.154431841799997,1.1941003658,38.7542921898,16.978469612999998,24.7100201204,15.029476795299999,13.641945789700001,21.0799963273,,26.679865432199996,68.31492977479999,34.4895783984,74.8364311918,19.0909586528,33.4376803981,26.0686244718,18.2132716426,33.0904950353,21.5278796631,4.5863931524,21.355882110699998,22.1297488594,28.037298647600004,25.197134737,14.4799170464,22.1429053079,,39.88903749,25.6358717854
2001-07-31,36.6499124083,27.5853459995,1.1852691957,39.5172251197,17.4699099099,24.672224831199998,15.292035151199999,13.7467415775,20.881876061099998,,26.2709545025,68.7032236071,35.060344378,74.3839482824,19.597158314,34.183267375999996,25.7681562322,18.3645237255,33.954594,21.6554765182,4.7306506377,21.952355626,22.1048490013,27.8467847271,25.516965917399997,14.669211228699998,21.4037544167,,39.9033141677,25.7735345814
2001-08-01,36.3551409948,28.3787752423,1.2023007381,39.8345512055,17.105292915499998,24.612832234000003,16.1513170431,13.5864656667,21.1354700018,,26.1702995044,70.5125076342,34.6496712951,75.6919066925,20.2151163421,33.9937113647,25.8883435281,18.5157758083,33.9595887917,21.747084516799998,4.7565174971,21.909750374899996,22.254248149699997,27.6562708065,25.1554176265,14.1426687907,22.0322303081,,39.268002010100005,25.5058569225
2001-08-02,36.4533981326,28.330895891399997,1.2502413761,39.7130220663,17.311380781900002,24.5804362718,16.111535474100002,13.5340677728,21.0007482208,,26.252081690300002,71.2973568698,34.6496712951,76.9220946025,21.1091832762,33.6082808083,25.8883435281,18.3708258956,33.859692957600004,22.0677125118,4.9535035805000005,21.6967241194,22.2417982207,26.9323179082,25.1276062195,13.9142102948,21.5420981663,,39.967559217399995,27.203698073
2001-08-03,36.5844076497,27.6674248867,1.2300558443,39.9763352013,17.2638220435,24.4805487219,15.9524091978,13.777563868,21.0799963273,,25.9564076334,70.6364311977,34.1972348479,76.48375178399999,20.8396483916,33.8547036231,25.780174961799997,18.282595513900002,34.019526292100004,21.884496514699997,4.989319232,21.6967241194,21.8558504206,27.0466262606,25.117176941900002,13.9881873316,21.2179785242,,39.5392588864,27.4560798656
2001-08-06,35.8311029264,27.2091511,1.2067163232,39.4294540746,16.7882346594,24.402258480100002,15.546637193299999,13.7498238066,21.2622669722,,25.698479200799998,69.3558877082,33.6055871862,75.30305419220001,19.918704333900003,33.7156958814,25.443650533400003,18.150249941400002,33.6748856646,21.635846232800002,4.7286608793000005,21.483697863899998,22.020811980300003,26.9577197643,25.2075640146,13.820651101300001,21.055918703099998,,38.9039467288,27.333712935799998
2001-08-07,36.3223886155,27.4759074833,1.2142858976000002,38.8218083783,16.899205049000003,24.6020335799,15.323860406500001,13.833043990999998,21.634733072800003,,26.031898881999997,69.0171633013,34.0997869978,75.1192330102,20.1423621765,34.1074449715,25.4496598982,18.150249941400002,34.2043335852,21.707823945999998,4.7525379803,21.4410926129,21.977237228699998,26.9577197643,25.3987674377,14.0077694883,21.17449906,,39.3179703821,27.5325591967
2001-08-08,35.4380743751,27.2159910072,1.1922079722,38.2209143008,16.7279935907,24.299671266599997,14.3054522382,14.0241421923,21.4128383746,,25.9501166961,67.5796499646,33.3271647571,73.761784282,19.4779668206,33.9368445613,25.0410230923,17.910767476900002,33.8896617078,21.2203385251,4.775420202099999,21.355882110699998,21.740688576999997,26.9577197643,24.8321100202,13.853288029200002,20.968959774800002,,38.9253617454,27.4637277987
2001-08-09,35.2088077202,27.2296708217,1.2016699402,38.0521238295,16.597999705699998,24.4562517503,14.552097966500002,14.058046711900001,21.5871842089,,25.9060801344,66.1338750571,33.7447984007,73.6839092818,19.504279508,34.031622567,24.932854526,17.8288392654,33.8746773327,21.2694142386,4.8400873507,21.7020497758,22.005249569,27.364149461500002,25.2736161062,13.8467606437,20.8503794179,,38.6683815468,28.274408708400003
2001-08-10,35.994864822800004,27.2570304508,1.1997775466,38.3829531531,17.010175438599997,24.7694127176,14.583923221700001,14.0765400862,21.7139811792,,26.1591309782,66.7534928746,33.730877279299996,74.2998297379,19.7016246632,34.764572477399994,25.143182293699997,17.702795863,34.4790471289,21.4362716645,4.9186828082,21.8884477493,22.3694099933,27.3133457494,25.7185986181,14.0077694883,21.3167954883,,38.2614962324,28.5420863673
2001-08-13,36.1913790984,27.332269430700002,1.2041931317,38.1128883992,17.127486993399998,24.755914400100004,14.4884474559,14.1166090639,21.5871842089,,26.1907623337,67.9101128006,33.4802970931,74.9440683759,20.1028931455,35.1942327698,25.0650605514,17.6586806722,34.7887242145,21.537694805799998,4.9425599092,21.7979115908,22.4472220498,27.4022522457,25.3709560307,14.201415261,21.20216781,,37.2621287935,28.0832103806
2001-08-14,35.7328457886,26.9423947166,1.1814844084,37.7347977437,17.0767576724,24.901696229699997,14.0428938823,14.1905825612,21.460387238499997,,26.032605556300002,67.1665714196,34.3155643803,75.184772922,19.9647515368,36.0093236185,25.143182293699997,17.639774161800002,34.9635419241,21.1647193831,4.9246520834,21.8724707802,22.5654963756,27.840434263000002,25.2666632545,14.251458550599999,21.2179785242,,37.3763422151,27.601390594699996
2001-08-15,35.9293600642,26.443081486300002,1.1631912702,36.8705905311,17.5111274832,25.2850484483,13.5257334844,14.6652458354,21.095845948599997,,26.2540250446,67.6209578191,34.2389982123,74.3423070107,19.5897957419,36.015642152199995,25.0830886458,17.9548826678,34.4141148367,20.6772339621,4.8500361427,22.0056121898,22.4658969433,27.8467847271,24.6270008936,14.2297005986,20.909669596300002,,37.1193620165,27.9187798188
2001-08-16,35.700093409299996,26.0942462158,1.1764380255,37.3379069798,17.1687045667,25.2959225687,13.9076365475,14.7053148131,20.9611241676,,26.1211733516,67.0013400016,34.7262374631,74.86619337569999,19.839766271800002,34.6824315392,25.1011167402,18.7174452521,34.9585471324,21.1418173834,4.8759030022,21.994932446,23.0915058773,27.9737940074,25.586494434899997,14.447280118499998,21.067776738800003,,36.8980735122,27.8728481821
2001-08-17,35.6018362715,25.6496522435,1.1398517491,36.572591636300004,17.0418812642,25.0131954385,13.215437245599999,14.6529169192,20.3271393156,,25.602419121799997,63.820635205,34.2668404552,74.0449661009,18.4649283571,34.075852303000005,24.6864705695,18.9065103557,34.538984629299996,20.245367683199998,4.8480463843,22.2939652736,23.2658048838,28.011896791599998,24.9433556482,14.277568093,20.751562453800002,,36.2627613546,27.566637270999998
2001-08-20,35.6018362715,26.0942462158,1.1430057384,36.125593294,16.724823008199998,25.0131954385,13.4461703463,14.9611398245,20.5252595818,,25.7795547125,63.820635205,34.6635924166,73.6980683727,18.5504445911,34.7732185826,24.4521053425,18.9380212063,35.2532398429,20.5136482504,4.7963126655,22.1124096283,23.555265733899997,27.9483921514,25.5725887314,14.3798304673,20.751562453800002,,36.8266901237,28.0948510927
2001-08-21,35.307064858000004,25.034060589699997,1.1303897811,35.177414992399996,16.6170232011,24.591823273200003,12.738058416800001,14.890248556300001,20.4460114753,,25.5518089531,62.2922445884,33.4802970931,72.1334888232,17.807111173,34.4245354428,24.0494779014,18.9065103557,35.338151301799996,19.8854791174,4.8390924715,21.7012394903,23.275142330599998,27.840434263000002,25.0650305538,14.521257155199999,21.067776738800003,,35.6488642135,27.1762183594
2001-08-22,36.1586267192,25.4649747474,1.1486829193,35.421232269899996,16.899205049000003,24.9968842579,13.1120051661,14.871755181900001,20.6916806055,,25.7542496281,64.0271744775,33.967536344,73.5989547361,18.392568466900002,34.728840728499996,24.5182083553,19.0640646086,35.5729065119,19.8462185466,4.8649593309,21.722598978,23.5459282871,27.4848082779,25.4039820765,14.6605080479,20.7673731681,,35.863014379,27.482429270500003
2001-08-23,35.697587762800005,25.7796104816,1.1234510045000001,35.3331871419,16.4236176649,25.086595751100003,13.3347819529,15.2416226683,20.7233798481,,25.868122507800003,64.1924058955,33.4037309251,72.9193183707,18.2018014835,34.6400850202,24.2297588452,19.4358926456,34.2193179603,19.3423745544,4.8977903448,21.722598978,23.9474384985,27.8467847271,25.421417891199997,14.9585919901,20.553928525699998,,35.5060974365,26.9465601761
2001-08-24,36.4220775514,26.1352856594,1.1713916425,36.3220016565,16.5631232976,25.2279593163,14.520272711199999,15.167649171099999,21.1196203805,,26.3805504665,67.1665714196,34.7610402667,75.7440570144,19.129323712999998,34.6147262463,24.355955505900003,19.2153166915,34.4740523372,20.3009868252,5.1017405826,22.0696906529,23.966113391999997,27.9102893673,25.452802357800003,14.8193410974,20.5974079899,,36.3698364373,27.7503638177
2001-08-27,36.4220775514,26.0121673286,1.1934695679,35.9359576337,16.6328761139,25.0376622093,14.3293211797,14.9518931373,20.921500114300002,,25.9693428453,67.66226567359999,34.0997869978,75.6520229232,19.1753709159,34.4562339101,24.458114707300002,19.0766689489,34.314219002600005,20.3860513953,5.0241400043,21.8667755199,23.916313675900003,27.7197754467,25.37259761,14.9041971102,20.297004419100002,,35.9700894617,27.0307681766
2001-08-28,35.993969949000004,25.314496787600003,1.1606680788,34.981006629899994,16.531417472,24.771246259699996,13.597340308699998,14.7546304779,20.4143122327,,25.6277242062,66.9600321471,33.3689281215,74.2998297379,18.754367918099998,34.1519286244,24.0975528198,18.8371864844,33.9695783751,19.872392260399998,5.0241400043,21.4395857661,23.340504458,27.4403550298,24.793728560599998,14.9977563037,19.988695491199998,,35.763077635100004,26.984836539899998
2001-08-29,35.170686098400004,25.3076568803,1.1247126001999999,34.3375999252,16.2238709636,24.945232186,13.5893839949,14.702232584,20.13694386,,25.545482682,66.7534928746,32.741954524200004,73.71930700909999,18.4846628726,33.7778867107,23.5507006236,18.9065103557,33.535031496900004,19.7120782629,4.9992680241,21.1458928104,23.0385936789,27.084729044699998,24.0614243415,15.06738175,19.7633928132,,35.0849354444,26.7015914472
2001-08-30,34.3144708938,24.5894666175,1.1247126001999999,34.2021458821,15.8529128039,24.5945418033,12.738058416800001,15.0381955508,20.13694386,,25.3999784468,65.7703659375,31.919922474499998,71.0503183658,17.8465802041,33.6574325351,23.3523915854,18.9191146959,33.1354481606,18.6291408513,4.9256469626,20.4517094606,23.2160051677,26.8243600199,23.531375573400002,14.9542403997,19.8543044201,,33.9784929228,26.6862809016
2001-08-31,34.2815395398,24.910942258899997,1.1701300468,34.6762350329,15.8529128039,24.670660645999998,12.992660458800001,15.0012088022,20.1527934813,,25.3999784468,66.1751829116,32.0104853274,70.7600570015,18.392568466900002,33.416524184000004,23.4485414221,18.925416866,32.6885539515,18.6651297079,4.9743960438,20.4570493325,23.0790559483,26.6910002754,23.8521945646,14.808462121400002,19.7633928132,,34.299718171,26.29586199
2001-09-04,34.446196309899996,24.9314619807,1.1512061107,33.8296472635,15.9733949413,24.8337724519,12.5471068852,15.2570338136,20.3746881795,,25.7795547125,65.7786275084,32.6165598048,71.8503070043,17.6623913925,35.5973787314,23.7009347434,19.3980796249,32.7889796164,18.3543168556,5.0490119845,20.6065657463,23.505466017699998,26.671948883400002,23.6604006025,14.793231555,19.7436294203,,34.585251725,26.7857994477
2001-09-05,34.577921726,25.1229793841,1.1701300468,34.2766456058,15.9480302808,24.847365102399998,11.838994955799999,15.549845573699999,20.0973198068,,26.076889454,64.894639422,32.0383508206,71.0432388204,18.070238046700002,35.654435972399995,22.8235674837,19.3791731146,33.994087596199996,18.890877990099998,5.0241400043,21.007056140499998,23.617515379,26.6782993474,23.695272231999997,14.860681206199999,19.7041026347,,35.0849354444,27.1609078138
2001-09-06,34.2156768317,24.1311928307,1.1177738237000001,33.0778773244,16.2111886333,24.9425136559,11.4570918927,15.2601160426,19.4078612803,,25.8744487789,63.696711641499995,30.338555734699998,69.3795456342,17.1690285045,36.098214514,21.9822564126,19.1585971604,33.0149373627,18.3281431417,4.9873294736,20.5318075394,23.499241053200002,26.163911761799998,23.629016135900002,14.5473666976,19.383935671099998,,33.8143111292,26.7551783566
2001-09-07,33.1948048569,23.666079136700002,1.0900187174,30.5990683357,15.491466392000001,25.1192181123,11.4252666374,15.3279250818,19.1067184756,,25.8744487789,61.5321800656,28.527298675900003,68.3813297226,17.0308868958,35.3311116064,22.018312601399998,18.8813016752,32.2868512915,18.125296859200002,4.8261590417,19.7575261108,23.1413055935,25.859089488800002,22.889737591,14.207942646600001,19.3878883497,,32.993402161599995,26.4642779911
2001-09-10,33.6558438133,23.9465153346,1.0956958983,29.434163565,15.2505021174,24.9289210054,11.5127860894,15.395734120999998,18.686703511199998,,26.089541996100003,62.9531702604,28.248643743800002,68.2963751769,17.149293989,35.2613749784,22.174556086,18.2258759829,33.1906822764,18.8385305623,4.8400873507,20.3822911256,23.094618359600002,26.195664081900002,23.085018716,14.447280118499998,20.0400803125,,33.0005405004,26.2193092622
2001-09-17,31.4329774166,20.6907194765,1.0717255793,24.2462737144,14.169333464200001,24.5265785508,11.1388393401,15.5282699703,15.2552605,,25.3999784468,57.3353020482,25.218271357,66.08047744390001,15.5179073724,35.3881688475,20.9786924922,17.8855587965,33.7179170175,17.3106400148,4.3943814650999995,20.3662715098,23.2035552386,24.207968843699998,16.5640240032,14.036054825899999,19.684339241900002,,31.408690937,25.0786736184
2001-09-18,31.001576678899998,18.7276660914,1.0269389306,22.4447349412,14.492732885399999,23.8578201465,10.796717846099998,15.302460466700001,14.5816515948,,24.9761182834,55.765603577200004,25.559623648800002,68.2468183586,15.4389693104,34.551329311799996,20.7323085357,17.6523785021,34.3003858744,17.7719517219,4.2936249321,20.1847158645,23.094618359600002,24.0492072432,17.111508586,13.598719991,20.4353481688,,32.3723666817,25.2624001651
2001-09-19,30.445036795900002,17.7837588889,1.0736179729000002,22.085781726999997,14.0773865699,23.0803205383,10.7330673356,15.311740309300001,14.660899701300002,,24.299207276199997,55.77386514810001,24.591297759699998,67.9636365397,14.656166861300001,33.9427187405,20.4979433088,17.9611848379,34.074428128200005,17.6247245813,4.2646948385000005,19.7682058546,23.2035552386,24.0111044591,16.6163314474,13.435535351099999,21.3049374526,,32.4937184421,25.1399158006
2001-09-20,29.7435989551,17.9205570342,0.9890910584,20.155561612899998,13.221329278499999,22.7540969264,10.2477321929,14.956013009200001,13.4563284826,,23.419855594,54.3198286696,22.849704433899998,66.12295471670001,13.5970811949,33.188295219699995,18.9655552866,17.2490396145,33.56727852,16.6072214544,4.2158129561,19.5118920023,22.661983325599998,23.1601422804,14.5205465157,13.3615583144,21.048013345999998,,32.3936277803,24.5351492512
2001-09-21,28.643691730700002,17.5170025055,0.9922450478,20.385833486099997,13.9664161803,22.838371359499998,9.619183401599999,14.4765544743,14.1616366304,,22.6670293337,55.922573424300005,23.065662006300002,64.0698865296,12.6958716527,33.1185585917,18.520862291900002,17.0662766811,32.9898309464,16.2636914598,4.357470656,19.1167414801,20.8536311333,22.5441472705,14.7332634555,13.0438922154,20.0203169197,,31.9289211359,24.3437674318
2001-09-24,30.188172234499998,18.8165848859,1.0376624943000001,22.214463068,14.6227267704,22.047279100700003,9.9931301508,14.857028021400001,14.1854110624,,22.686008147,58.252336418199995,25.085910264200002,67.1140910829,14.0180841927,33.2263333804,19.3862108221,16.8393985568,32.1311915108,17.0161857337,4.629812572,19.239558534300002,21.619301768899998,24.0936604913,15.552746748299999,13.4050742183,20.553928525699998,,33.802046379400004,24.956189254
2001-09-25,30.188172234499998,18.419870264500002,0.9802598883,23.250686497600004,14.7051619169,22.047279100700003,10.0249554061,14.847748178800002,13.836719393800001,,22.951711533,58.252336418199995,25.28793509,66.86630699140001,14.2614765509,33.5623371334,19.7888382632,16.5999160923,31.3579138905,16.7838940231,4.5539957749,19.7468463669,22.098624036799997,24.8747675658,16.3199225968,13.705333955699999,20.553928525699998,,34.6027716743,24.956189254
2001-09-26,30.7512983883,18.6592670188,0.9556587714,23.223595689,13.9727573454,21.4138615877,9.730571795,14.5043940021,13.8208697725,,22.7809022134,57.7070727387,24.7654570923,64.6362501674,13.7483791473,34.3167606541,19.3922201869,16.5431965612,31.8098293829,16.4469074569,4.5340439862,20.5852062586,22.1390863062,25.039879630300003,15.570182563,14.2732165026,21.2416945956,,35.3748996373,25.0174314362
2001-09-27,31.7161870612,18.7823853495,0.9783674947,23.2980954127,13.8871516163,22.6997263244,8.9428967273,14.5229536873,13.9080426896,,24.3055335473,56.922223503199994,25.7059174882,63.7159092559,13.5181431328,34.5386499249,19.7107165209,17.0158593201,33.2459163921,16.3454843156,4.5440198805000005,21.2259908893,22.534371553000003,25.9353031675,15.7794123399,14.3580725153,21.1863570957,,35.3105556404,26.027927442800003
2001-09-28,32.4044523603,19.876770511900002,0.9783674947,22.6885522188,14.2042098723,23.0395425868,9.6907902259,14.492020878599998,14.7559974291,,24.925508114699998,58.9463083738,26.7299743637,64.9335910773,13.4457832426,35.1219017225,20.3236717298,17.1040897018,33.4417464388,16.741361738,4.6697161494,21.4128864065,22.655758361100002,26.363827288899998,16.215307708399997,14.4690380704,21.3879437024,,35.3891983033,26.357104172199996
2001-10-01,31.897309508400003,20.095647544400002,0.9802598883,21.9435549818,13.9442221024,22.7540969264,9.4680134391,14.2569315325,14.7559974291,,24.729393710700002,60.7225461174,26.3468238321,65.6344660791,13.162921853399999,35.1345811094,20.2335312579,17.223830934000002,34.3054071577,16.9442080205,4.6776968649,21.946873598699998,22.531259070700003,25.7754061073,16.4768449295,14.556069878399999,21.8583124514,,35.5750809611,26.3800699905
