Date,Open,High,Low,Close,Adj Close,Volume
2003-04-15,885.229980,891.270020,881.849976,890.809998,890.809998,1460200000
2003-04-16,890.809998,896.770020,877.929993,879.909973,879.909973,1587600000
2003-04-17,879.909973,893.830017,879.200012,893.580017,893.580017,1430600000
2003-04-21,893.580017,898.010010,888.169983,892.010010,892.010010,1118700000
2003-04-22,892.010010,911.739990,886.700012,911.369995,911.369995,1631200000
2003-04-23,911.369995,919.739990,909.890015,919.020020,919.020020,1667200000
2003-04-24,919.020020,919.020020,906.690002,911.429993,911.429993,1648100000
2003-04-25,911.429993,911.429993,897.520020,898.809998,898.809998,1335800000
2003-04-28,898.809998,918.150024,898.809998,914.840027,914.840027,1273000000
2003-04-29,914.840027,924.239990,911.099976,917.840027,917.840027,1525600000
2003-04-30,917.840027,922.010010,911.700012,916.919983,916.919983,1788510000
2003-05-01,916.919983,919.679993,902.830017,916.299988,916.299988,1397500000
2003-05-02,916.299988,930.559998,912.349976,930.080017,930.080017,1554300000
2003-05-05,930.080017,933.880005,924.549988,926.549988,926.549988,1446300000
2003-05-06,926.549988,939.609985,926.380005,934.390015,934.390015,1649600000
2003-05-07,934.390015,937.219971,926.409973,929.619995,929.619995,1531900000
2003-05-08,929.619995,929.619995,919.719971,920.270020,920.270020,1379600000
2003-05-09,920.270020,933.770020,920.270020,933.409973,933.409973,1326100000
2003-05-12,933.409973,946.840027,929.299988,945.109985,945.109985,1378800000
2003-05-13,945.109985,947.510010,938.909973,942.299988,942.299988,1418100000
2003-05-14,942.299988,947.289978,935.239990,939.280029,939.280029,1401800000
2003-05-15,939.280029,948.229980,938.789978,946.669983,946.669983,1508700000
2003-05-16,946.669983,948.650024,938.599976,944.299988,944.299988,1505500000
2003-05-19,944.299988,944.299988,920.229980,920.770020,920.770020,1375700000
2003-05-20,920.770020,925.340027,912.049988,919.729980,919.729980,1505300000
2003-05-21,919.729980,923.849976,914.909973,923.419983,923.419983,1457800000
2003-05-22,923.419983,935.299988,922.539978,931.869995,931.869995,1448500000
2003-05-23,931.869995,935.200012,927.419983,933.219971,933.219971,1201000000
2003-05-27,933.219971,952.760010,927.330017,951.479980,951.479980,1532000000
2003-05-28,951.479980,959.390015,950.119995,953.219971,953.219971,1559000000
2003-05-29,953.219971,962.080017,946.229980,949.640015,949.640015,1685800000
2003-05-30,949.640015,965.380005,949.640015,963.590027,963.590027,1688800000
2003-06-02,963.590027,979.109985,963.590027,967.000000,967.000000,1662500000
2003-06-03,967.000000,973.020020,964.469971,971.559998,971.559998,1450200000
2003-06-04,971.559998,987.849976,970.719971,986.239990,986.239990,1618700000
2003-06-05,986.239990,990.140015,978.130005,990.140015,990.140015,1693100000
2003-06-06,990.140015,1007.690002,986.010010,987.760010,987.760010,1837200000
2003-06-09,987.760010,987.760010,972.590027,975.929993,975.929993,1307000000
2003-06-10,975.929993,984.840027,975.929993,984.840027,984.840027,1275400000
2003-06-11,984.840027,997.479980,981.609985,997.479980,997.479980,1520000000
2003-06-12,997.479980,1002.739990,991.270020,998.510010,998.510010,1553100000
2003-06-13,998.510010,1000.919983,984.270020,988.609985,988.609985,1271600000
2003-06-16,988.609985,1010.859985,988.609985,1010.739990,1010.739990,1345900000
2003-06-17,1010.739990,1015.330017,1007.039978,1011.659973,1011.659973,1479700000
2003-06-18,1011.659973,1015.119995,1004.609985,1010.090027,1010.090027,1488900000
2003-06-19,1010.090027,1011.219971,993.080017,994.700012,994.700012,1530100000
2003-06-20,994.700012,1002.090027,993.359985,995.690002,995.690002,1698000000
2003-06-23,995.690002,995.690002,977.400024,981.640015,981.640015,1398100000
2003-06-24,981.640015,987.840027,979.080017,983.450012,983.450012,1388300000
2003-06-25,983.450012,991.640015,974.859985,975.320007,975.320007,1459200000
2003-06-26,975.320007,986.530029,973.799988,985.820007,985.820007,1387400000
2003-06-27,985.820007,988.880005,974.289978,976.219971,976.219971,1267800000
2003-06-30,976.219971,983.609985,973.599976,974.500000,974.500000,1587200000
2003-07-01,974.500000,983.260010,962.099976,982.320007,982.320007,1460200000
2003-07-02,982.320007,993.780029,982.320007,993.750000,993.750000,1519300000
2003-07-03,993.750000,995.000000,983.340027,985.700012,985.700012,775900000
2003-07-07,985.700012,1005.559998,985.700012,1004.419983,1004.419983,1429100000
2003-07-08,1004.419983,1008.919983,998.729980,1007.840027,1007.840027,1565700000
2003-07-09,1007.840027,1010.429993,998.169983,1002.210022,1002.210022,1618000000
2003-07-10,1002.210022,1002.210022,983.630005,988.700012,988.700012,1465700000
2003-07-11,988.700012,1000.859985,988.700012,998.140015,998.140015,1212700000
2003-07-14,998.140015,1015.409973,998.140015,1003.859985,1003.859985,1448900000
2003-07-15,1003.859985,1009.609985,996.669983,1000.419983,1000.419983,1518600000
2003-07-16,1000.419983,1003.469971,989.299988,994.090027,994.090027,1662000000
2003-07-17,994.000000,994.000000,978.599976,981.729980,981.729980,1661400000
2003-07-18,981.729980,994.250000,981.710022,993.320007,993.320007,1365200000
2003-07-21,993.320007,993.320007,975.630005,978.799988,978.799988,1254200000
2003-07-22,978.799988,990.289978,976.080017,988.109985,988.109985,1439700000
2003-07-23,988.109985,989.859985,979.789978,988.609985,988.609985,1362700000
2003-07-24,988.609985,998.890015,981.070007,981.599976,981.599976,1559000000
2003-07-25,981.599976,998.710022,977.489990,998.679993,998.679993,1397500000
2003-07-28,998.679993,1000.679993,993.590027,996.520020,996.520020,1328600000
2003-07-29,996.520020,998.640015,984.150024,989.280029,989.280029,1508900000
2003-07-30,989.280029,992.619995,985.960022,987.489990,987.489990,1391900000
2003-07-31,987.489990,1004.590027,987.489990,990.309998,990.309998,1608000000
2003-08-01,990.309998,990.309998,978.859985,980.150024,980.150024,1390600000
2003-08-04,980.150024,985.750000,966.789978,982.820007,982.820007,1318700000
2003-08-05,982.820007,982.820007,964.969971,965.460022,965.460022,1351700000
2003-08-06,965.460022,975.739990,960.840027,967.080017,967.080017,1491000000
2003-08-07,967.080017,974.890015,963.820007,974.119995,974.119995,1389300000
2003-08-08,974.119995,980.570007,973.830017,977.590027,977.590027,1086600000
2003-08-11,977.590027,985.460022,974.210022,980.590027,980.590027,1022200000
2003-08-12,980.590027,990.409973,979.900024,990.349976,990.349976,1132300000
2003-08-13,990.349976,992.500000,980.849976,984.030029,984.030029,1208800000
2003-08-14,984.030029,991.909973,980.359985,990.510010,990.510010,1186800000
2003-08-15,990.510010,992.390015,987.099976,990.669983,990.669983,636370000
2003-08-18,990.669983,1000.349976,990.669983,999.739990,999.739990,1127600000
2003-08-19,999.739990,1003.299988,995.299988,1002.349976,1002.349976,1300600000
2003-08-20,1002.349976,1003.539978,996.619995,1000.299988,1000.299988,1210800000
2003-08-21,1000.299988,1009.530029,999.330017,1003.270020,1003.270020,1407100000
2003-08-22,1003.270020,1011.010010,992.619995,993.059998,993.059998,1308900000
2003-08-25,993.059998,993.710022,987.909973,993.710022,993.710022,971700000
2003-08-26,993.710022,997.929993,983.570007,996.729980,996.729980,1178700000
2003-08-27,996.729980,998.049988,993.330017,996.789978,996.789978,1051400000
2003-08-28,996.789978,1004.119995,991.419983,1002.840027,1002.840027,1165200000
2003-08-29,1002.840027,1008.849976,999.520020,1008.010010,1008.010010,945100000
2003-09-02,1008.010010,1022.590027,1005.729980,1021.989990,1021.989990,1470500000
2003-09-03,1021.989990,1029.339966,1021.989990,1026.270020,1026.270020,1675600000
2003-09-04,1026.270020,1029.170044,1022.190002,1027.969971,1027.969971,1453900000
2003-09-05,1027.969971,1029.209961,1018.190002,1021.390015,1021.390015,1465200000
2003-09-08,1021.390015,1032.410034,1021.390015,1031.640015,1031.640015,1299300000
2003-09-09,1031.640015,1031.640015,1021.140015,1023.169983,1023.169983,1414800000
2003-09-10,1023.169983,1023.169983,1009.739990,1010.919983,1010.919983,1582100000
2003-09-11,1010.919983,1020.880005,1010.919983,1016.419983,1016.419983,1335900000
2003-09-12,1016.419983,1019.650024,1007.710022,1018.630005,1018.630005,1236700000
2003-09-15,1018.630005,1019.789978,1013.590027,1014.809998,1014.809998,1151300000
2003-09-16,1014.809998,1029.660034,1014.809998,1029.319946,1029.319946,1403200000
2003-09-17,1029.319946,1031.339966,1024.530029,1025.969971,1025.969971,1338210000
2003-09-18,1025.969971,1040.160034,1025.750000,1039.579956,1039.579956,1498800000
2003-09-19,1039.579956,1040.290039,1031.890015,1036.300049,1036.300049,1518600000
2003-09-22,1036.300049,1036.300049,1018.299988,1022.820007,1022.820007,1278800000
2003-09-23,1022.820007,1030.119995,1021.539978,1029.030029,1029.030029,1301700000
2003-09-24,1029.030029,1029.829956,1008.929993,1009.380005,1009.380005,1556000000
2003-09-25,1009.380005,1015.969971,1003.260010,1003.270020,1003.270020,1530000000
2003-09-26,1003.270020,1003.450012,996.080017,996.849976,996.849976,1472500000
2003-09-29,996.849976,1006.890015,995.309998,1006.580017,1006.580017,1366500000
2003-09-30,1006.580017,1006.580017,990.359985,995.969971,995.969971,1590500000
2003-10-01,995.969971,1018.219971,995.969971,1018.219971,1018.219971,1566300000
2003-10-02,1018.219971,1021.869995,1013.380005,1020.239990,1020.239990,1269300000
2003-10-03,1020.239990,1039.310059,1020.239990,1029.849976,1029.849976,1570500000
2003-10-06,1029.849976,1036.479980,1029.150024,1034.349976,1034.349976,1025800000
2003-10-07,1034.349976,1039.250000,1026.270020,1039.250000,1039.250000,1279500000
2003-10-08,1039.250000,1040.060059,1030.959961,1033.780029,1033.780029,1262500000
2003-10-09,1033.780029,1048.280029,1033.780029,1038.729980,1038.729980,1578700000
2003-10-10,1038.729980,1040.839966,1035.739990,1038.060059,1038.060059,1108100000
2003-10-13,1038.060059,1048.900024,1038.060059,1045.349976,1045.349976,1040500000
2003-10-14,1045.349976,1049.489990,1040.839966,1049.479980,1049.479980,1271900000
2003-10-15,1049.479980,1053.790039,1043.150024,1046.760010,1046.760010,1521100000
2003-10-16,1046.760010,1052.939941,1044.040039,1050.069946,1050.069946,1417700000
2003-10-17,1050.069946,1051.890015,1036.569946,1039.319946,1039.319946,1352000000
2003-10-20,1039.319946,1044.689941,1036.130005,1044.680054,1044.680054,1172600000
2003-10-21,1044.680054,1048.569946,1042.589966,1046.030029,1046.030029,1498000000
2003-10-22,1046.030029,1046.030029,1028.390015,1030.359985,1030.359985,1647200000
2003-10-23,1030.359985,1035.439941,1025.890015,1033.770020,1033.770020,1604300000
2003-10-24,1033.770020,1033.770020,1018.320007,1028.910034,1028.910034,1420300000
2003-10-27,1028.910034,1037.750000,1028.910034,1031.130005,1031.130005,1371800000
2003-10-28,1031.130005,1046.790039,1031.130005,1046.790039,1046.790039,1629200000
2003-10-29,1046.790039,1049.829956,1043.349976,1048.109985,1048.109985,1562600000
2003-10-30,1048.109985,1052.810059,1043.819946,1046.939941,1046.939941,1629700000
2003-10-31,1046.939941,1053.089966,1046.939941,1050.709961,1050.709961,1498900000
2003-11-03,1050.709961,1061.439941,1050.709961,1059.020020,1059.020020,1378200000
2003-11-04,1059.020020,1059.020020,1051.699951,1053.250000,1053.250000,1417600000
2003-11-05,1053.250000,1054.540039,1044.880005,1051.810059,1051.810059,1401800000
2003-11-06,1051.810059,1058.939941,1046.930054,1058.050049,1058.050049,1453900000
2003-11-07,1058.050049,1062.390015,1052.170044,1053.209961,1053.209961,1440500000
2003-11-10,1053.209961,1053.650024,1045.579956,1047.109985,1047.109985,1243600000
2003-11-11,1047.109985,1048.229980,1043.459961,1046.569946,1046.569946,1162500000
2003-11-12,1046.569946,1059.099976,1046.569946,1058.530029,1058.530029,1349300000
2003-11-13,1058.560059,1059.619995,1052.959961,1058.410034,1058.410034,1383000000
2003-11-14,1058.410034,1063.650024,1048.109985,1050.349976,1050.349976,1356100000
2003-11-17,1050.349976,1050.349976,1035.280029,1043.630005,1043.630005,1374300000
2003-11-18,1043.630005,1048.770020,1034.000000,1034.150024,1034.150024,1354300000
2003-11-19,1034.150024,1043.949951,1034.150024,1042.439941,1042.439941,1326200000
2003-11-20,1042.439941,1046.479980,1033.420044,1033.650024,1033.650024,1326700000
2003-11-21,1033.650024,1037.569946,1031.199951,1035.280029,1035.280029,1273800000
2003-11-24,1035.280029,1052.079956,1035.280029,1052.079956,1052.079956,1302800000
2003-11-25,1052.079956,1058.050049,1049.310059,1053.890015,1053.890015,1333700000
2003-11-26,1053.890015,1058.449951,1048.280029,1058.449951,1058.449951,1097700000
2003-11-28,1058.449951,1060.630005,1056.770020,1058.199951,1058.199951,487220000
2003-12-01,1058.199951,1070.469971,1058.199951,1070.119995,1070.119995,1375000000
2003-12-02,1070.119995,1071.219971,1065.219971,1066.619995,1066.619995,1383200000
2003-12-03,1066.619995,1074.300049,1064.630005,1064.729980,1064.729980,1441700000
2003-12-04,1064.729980,1070.369995,1063.150024,1069.719971,1069.719971,1463100000
2003-12-05,1069.719971,1069.719971,1060.089966,1061.500000,1061.500000,1265900000
2003-12-08,1061.500000,1069.589966,1060.930054,1069.300049,1069.300049,1218900000
2003-12-09,1069.300049,1071.939941,1059.160034,1060.180054,1060.180054,1465500000
2003-12-10,1060.180054,1063.020020,1053.410034,1059.050049,1059.050049,1444000000
2003-12-11,1059.050049,1073.630005,1059.050049,1071.209961,1071.209961,1441100000
2003-12-12,1071.209961,1074.760010,1067.640015,1074.140015,1074.140015,1223100000
2003-12-15,1074.140015,1082.790039,1068.000000,1068.040039,1068.040039,1520800000
2003-12-16,1068.040039,1075.939941,1068.040039,1075.130005,1075.130005,1547900000
2003-12-17,1075.130005,1076.540039,1071.140015,1076.479980,1076.479980,1441700000
2003-12-18,1076.479980,1089.500000,1076.479980,1089.180054,1089.180054,1579900000
2003-12-19,1089.180054,1091.060059,1084.189941,1088.660034,1088.660034,1657300000
2003-12-22,1088.660034,1092.939941,1086.140015,1092.939941,1092.939941,1251700000
2003-12-23,1092.939941,1096.949951,1091.729980,1096.020020,1096.020020,1145300000
2003-12-24,1096.020020,1096.400024,1092.729980,1094.040039,1094.040039,518060000
2003-12-26,1094.040039,1098.469971,1094.040039,1095.890015,1095.890015,356070000
2003-12-29,1095.890015,1109.479980,1095.890015,1109.479980,1109.479980,1058800000
2003-12-30,1109.479980,1109.750000,1106.410034,1109.640015,1109.640015,1012600000
2003-12-31,1109.640015,1112.560059,1106.209961,1111.920044,1111.920044,1027500000
2004-01-02,1111.920044,1118.849976,1105.079956,1108.479980,1108.479980,1153200000
2004-01-05,1108.479980,1122.219971,1108.479980,1122.219971,1122.219971,1578200000
2004-01-06,1122.219971,1124.459961,1118.439941,1123.670044,1123.670044,1494500000
2004-01-07,1123.670044,1126.329956,1116.449951,1126.329956,1126.329956,1704900000
2004-01-08,1126.329956,1131.920044,1124.910034,1131.920044,1131.920044,1868400000
2004-01-09,1131.920044,1131.920044,1120.900024,1121.859985,1121.859985,1720700000
2004-01-12,1121.859985,1127.849976,1120.900024,1127.229980,1127.229980,1510200000
2004-01-13,1127.229980,1129.069946,1115.189941,1121.219971,1121.219971,1595900000
2004-01-14,1121.219971,1130.750000,1121.219971,1130.520020,1130.520020,1514600000
2004-01-15,1130.520020,1137.109985,1124.540039,1132.050049,1132.050049,1695000000
2004-01-16,1132.050049,1139.829956,1132.050049,1139.829956,1139.829956,1721100000
2004-01-20,1139.829956,1142.930054,1135.400024,1138.770020,1138.770020,1698200000
2004-01-21,1138.770020,1149.209961,1134.619995,1147.619995,1147.619995,1757600000
2004-01-22,1147.619995,1150.510010,1143.010010,1143.939941,1143.939941,1693700000
2004-01-23,1143.939941,1150.310059,1136.849976,1141.550049,1141.550049,1561200000
2004-01-26,1141.550049,1155.380005,1141.000000,1155.369995,1155.369995,1480600000
2004-01-27,1155.369995,1155.369995,1144.050049,1144.050049,1144.050049,1673100000
2004-01-28,1144.050049,1149.140015,1126.500000,1128.479980,1128.479980,1842000000
2004-01-29,1128.479980,1134.390015,1122.380005,1134.109985,1134.109985,1921900000
2004-01-30,1134.109985,1134.170044,1127.729980,1131.130005,1131.130005,1635000000
2004-02-02,1131.130005,1142.449951,1127.869995,1135.260010,1135.260010,1599200000
2004-02-03,1135.260010,1137.439941,1131.329956,1136.030029,1136.030029,1476900000
2004-02-04,1136.030029,1136.030029,1124.739990,1126.520020,1126.520020,1634800000
2004-02-05,1126.520020,1131.170044,1124.439941,1128.589966,1128.589966,1566600000
2004-02-06,1128.589966,1142.790039,1128.390015,1142.760010,1142.760010,1477600000
2004-02-09,1142.760010,1144.459961,1139.209961,1139.810059,1139.810059,1303500000
2004-02-10,1139.810059,1147.020020,1138.699951,1145.540039,1145.540039,1403900000
2004-02-11,1145.540039,1158.890015,1142.329956,1157.760010,1157.760010,1699300000
2004-02-12,1157.760010,1157.760010,1151.439941,1152.109985,1152.109985,1464300000
2004-02-13,1152.109985,1156.880005,1143.239990,1145.810059,1145.810059,1329200000
2004-02-17,1145.810059,1158.979980,1145.810059,1156.989990,1156.989990,1396500000
2004-02-18,1156.989990,1157.400024,1149.540039,1151.819946,1151.819946,1382400000
2004-02-19,1151.819946,1158.569946,1146.849976,1147.060059,1147.060059,1562800000
2004-02-20,1147.060059,1149.810059,1139.000000,1144.109985,1144.109985,1479600000
2004-02-23,1144.109985,1146.689941,1136.979980,1140.989990,1140.989990,1380400000
2004-02-24,1140.989990,1144.540039,1134.430054,1139.089966,1139.089966,1543600000
2004-02-25,1139.089966,1145.239990,1138.959961,1143.670044,1143.670044,1360700000
2004-02-26,1143.670044,1147.229980,1138.619995,1144.910034,1144.910034,1383900000
2004-02-27,1145.800049,1151.680054,1141.800049,1144.939941,1144.939941,1540400000
2004-03-01,1144.939941,1157.449951,1144.939941,1155.969971,1155.969971,1497100000
2004-03-02,1155.969971,1156.540039,1147.310059,1149.099976,1149.099976,1476000000
2004-03-03,1149.099976,1152.439941,1143.780029,1151.030029,1151.030029,1334500000
2004-03-04,1151.030029,1154.969971,1149.810059,1154.869995,1154.869995,1265800000
2004-03-05,1154.869995,1163.229980,1148.770020,1156.859985,1156.859985,1398200000
2004-03-08,1156.859985,1159.939941,1146.969971,1147.199951,1147.199951,1254400000
2004-03-09,1147.199951,1147.319946,1136.839966,1140.579956,1140.579956,1499400000
2004-03-10,1140.579956,1141.449951,1122.530029,1123.890015,1123.890015,1648400000
2004-03-11,1123.890015,1125.959961,1105.869995,1106.780029,1106.780029,1889900000
2004-03-12,1106.780029,1120.630005,1106.780029,1120.569946,1120.569946,1388500000
2004-03-15,1120.569946,1120.569946,1103.359985,1104.489990,1104.489990,1600600000
2004-03-16,1104.489990,1113.760010,1102.609985,1110.699951,1110.699951,1500700000
2004-03-17,1110.699951,1125.760010,1110.699951,1123.750000,1123.750000,1490100000
2004-03-18,1123.750000,1125.500000,1113.250000,1122.319946,1122.319946,1369200000
2004-03-19,1122.319946,1122.719971,1109.689941,1109.780029,1109.780029,1457400000
2004-03-22,1109.780029,1109.780029,1089.540039,1095.400024,1095.400024,1452300000
2004-03-23,1095.400024,1101.520020,1091.569946,1093.949951,1093.949951,1458200000
2004-03-24,1093.949951,1098.319946,1087.160034,1091.329956,1091.329956,1527800000
2004-03-25,1091.329956,1110.380005,1091.329956,1109.189941,1109.189941,1471700000
2004-03-26,1109.189941,1115.270020,1106.130005,1108.060059,1108.060059,1319100000
2004-03-29,1108.060059,1124.369995,1108.060059,1122.469971,1122.469971,1405500000
2004-03-30,1122.469971,1127.599976,1119.660034,1127.000000,1127.000000,1332400000
2004-03-31,1127.000000,1130.829956,1121.459961,1126.209961,1126.209961,1560700000
2004-04-01,1126.209961,1135.670044,1126.199951,1132.170044,1132.170044,1560700000
2004-04-02,1132.170044,1144.810059,1132.170044,1141.810059,1141.810059,1629200000
2004-04-05,1141.810059,1150.569946,1141.640015,1150.569946,1150.569946,1413700000
2004-04-06,1150.569946,1150.569946,1143.300049,1148.160034,1148.160034,1397700000
2004-04-07,1148.160034,1148.160034,1138.410034,1140.530029,1140.530029,1458800000
2004-04-08,1140.530029,1148.969971,1134.520020,1139.319946,1139.319946,1199800000
2004-04-12,1139.319946,1147.290039,1139.319946,1145.199951,1145.199951,1102400000
2004-04-13,1145.199951,1147.780029,1127.699951,1129.439941,1129.439941,1423200000
2004-04-14,1129.439941,1132.520020,1122.150024,1128.170044,1128.170044,1547700000
2004-04-15,1128.170044,1134.079956,1120.750000,1128.839966,1128.839966,1568700000
2004-04-16,1128.839966,1136.800049,1126.900024,1134.609985,1134.609985,1487800000
2004-04-19,1134.560059,1136.180054,1129.839966,1135.819946,1135.819946,1194900000
2004-04-20,1135.819946,1139.260010,1118.089966,1118.150024,1118.150024,1508500000
2004-04-21,1118.150024,1125.719971,1116.030029,1124.089966,1124.089966,1738100000
2004-04-22,1124.089966,1142.770020,1121.949951,1139.930054,1139.930054,1826700000
2004-04-23,1139.930054,1141.920044,1134.810059,1140.599976,1140.599976,1396100000
2004-04-26,1140.599976,1145.079956,1132.910034,1135.530029,1135.530029,1290600000
2004-04-27,1135.530029,1146.560059,1135.530029,1138.109985,1138.109985,1518000000
2004-04-28,1138.109985,1138.109985,1121.699951,1122.410034,1122.410034,1855600000
2004-04-29,1122.410034,1128.800049,1108.040039,1113.890015,1113.890015,1859000000
2004-04-30,1113.890015,1119.260010,1107.229980,1107.300049,1107.300049,1634700000
2004-05-03,1107.300049,1118.719971,1107.300049,1117.489990,1117.489990,1571600000
2004-05-04,1117.489990,1127.739990,1112.890015,1119.550049,1119.550049,1662100000
2004-05-05,1119.550049,1125.069946,1117.900024,1121.530029,1121.530029,1469000000
2004-05-06,1121.530029,1121.530029,1106.300049,1113.989990,1113.989990,1509300000
2004-05-07,1113.989990,1117.300049,1098.630005,1098.699951,1098.699951,1653600000
2004-05-10,1098.699951,1098.699951,1079.630005,1087.119995,1087.119995,1918400000
2004-05-11,1087.119995,1095.689941,1087.119995,1095.449951,1095.449951,1533800000
2004-05-12,1095.449951,1097.550049,1076.319946,1097.280029,1097.280029,1697600000
2004-05-13,1097.280029,1102.770020,1091.760010,1096.439941,1096.439941,1411100000
2004-05-14,1096.439941,1102.099976,1088.239990,1095.699951,1095.699951,1335900000
2004-05-17,1095.699951,1095.699951,1079.359985,1084.099976,1084.099976,1430100000
2004-05-18,1084.099976,1094.099976,1084.099976,1091.489990,1091.489990,1353000000
2004-05-19,1091.489990,1105.930054,1088.489990,1088.680054,1088.680054,1548600000
2004-05-20,1088.680054,1092.619995,1085.430054,1089.189941,1089.189941,1211000000
2004-05-21,1089.189941,1099.640015,1089.189941,1093.560059,1093.560059,1258600000
2004-05-24,1093.560059,1101.280029,1091.770020,1095.410034,1095.410034,1227500000
2004-05-25,1095.410034,1113.800049,1090.739990,1113.050049,1113.050049,1545700000
2004-05-26,1113.050049,1116.709961,1109.910034,1114.939941,1114.939941,1369400000
2004-05-27,1114.939941,1123.949951,1114.859985,1121.280029,1121.280029,1447500000
2004-05-28,1121.280029,1122.689941,1118.099976,1120.680054,1120.680054,1172600000
2004-06-01,1120.680054,1122.699951,1113.319946,1121.199951,1121.199951,1238000000
2004-06-02,1121.199951,1128.099976,1118.640015,1124.989990,1124.989990,1251700000
2004-06-03,1124.989990,1125.310059,1116.569946,1116.640015,1116.640015,1232400000
2004-06-04,1116.640015,1129.170044,1116.640015,1122.500000,1122.500000,1115300000
2004-06-07,1122.500000,1140.540039,1122.500000,1140.420044,1140.420044,1211800000
2004-06-08,1140.420044,1142.180054,1135.449951,1142.180054,1142.180054,1190300000
2004-06-09,1142.180054,1142.180054,1131.170044,1131.329956,1131.329956,1276800000
2004-06-10,1131.329956,1136.469971,1131.329956,1136.469971,1136.469971,1160600000
2004-06-14,1136.469971,1136.469971,1122.160034,1125.290039,1125.290039,1179400000
2004-06-15,1125.290039,1137.359985,1125.290039,1132.010010,1132.010010,1345900000
2004-06-16,1132.010010,1135.280029,1130.550049,1133.560059,1133.560059,1168400000
2004-06-17,1133.560059,1133.560059,1126.890015,1132.050049,1132.050049,1296700000
2004-06-18,1132.050049,1138.959961,1129.829956,1135.020020,1135.020020,1500600000
2004-06-21,1135.020020,1138.050049,1129.640015,1130.300049,1130.300049,1123900000
2004-06-22,1130.300049,1135.050049,1124.369995,1134.410034,1134.410034,1382300000
2004-06-23,1134.410034,1145.150024,1131.729980,1144.060059,1144.060059,1444200000
2004-06-24,1144.060059,1146.339966,1139.939941,1140.650024,1140.650024,1394900000
2004-06-25,1140.650024,1145.969971,1134.239990,1134.430054,1134.430054,1812900000
2004-06-28,1134.430054,1142.599976,1131.719971,1133.349976,1133.349976,1354600000
2004-06-29,1133.349976,1138.260010,1131.810059,1136.199951,1136.199951,1375000000
2004-06-30,1136.199951,1144.199951,1133.619995,1140.839966,1140.839966,1473800000
2004-07-01,1140.839966,1140.839966,1123.060059,1128.939941,1128.939941,1495700000
2004-07-02,1128.939941,1129.150024,1123.260010,1125.380005,1125.380005,1085000000
2004-07-06,1125.380005,1125.380005,1113.209961,1116.209961,1116.209961,1283300000
2004-07-07,1116.209961,1122.369995,1114.920044,1118.329956,1118.329956,1328600000
2004-07-08,1118.329956,1119.119995,1108.719971,1109.109985,1109.109985,1401100000
2004-07-09,1109.109985,1115.569946,1109.109985,1112.810059,1112.810059,1186300000
2004-07-12,1112.810059,1116.109985,1106.709961,1114.349976,1114.349976,1114600000
2004-07-13,1114.349976,1116.300049,1112.989990,1115.140015,1115.140015,1199700000
2004-07-14,1115.140015,1119.599976,1107.829956,1111.469971,1111.469971,1462000000
2004-07-15,1111.469971,1114.630005,1106.670044,1106.689941,1106.689941,1408700000
2004-07-16,1106.689941,1112.170044,1101.069946,1101.390015,1101.390015,1450300000
2004-07-19,1101.390015,1105.520020,1096.550049,1100.900024,1100.900024,1319900000
2004-07-20,1100.900024,1108.880005,1099.099976,1108.670044,1108.670044,1445800000
2004-07-21,1108.670044,1116.270020,1093.880005,1093.880005,1093.880005,1679500000
2004-07-22,1093.880005,1099.660034,1084.160034,1096.839966,1096.839966,1680800000
2004-07-23,1096.839966,1096.839966,1083.560059,1086.199951,1086.199951,1337500000
2004-07-26,1086.199951,1089.819946,1078.780029,1084.069946,1084.069946,1413400000
2004-07-27,1084.069946,1096.650024,1084.069946,1094.829956,1094.829956,1610800000
2004-07-28,1094.829956,1098.839966,1082.170044,1095.420044,1095.420044,1554300000
2004-07-29,1095.420044,1103.510010,1095.420044,1100.430054,1100.430054,1530100000
2004-07-30,1100.430054,1103.729980,1096.959961,1101.719971,1101.719971,1298200000
2004-08-02,1101.719971,1108.599976,1097.339966,1106.619995,1106.619995,1276000000
2004-08-03,1106.619995,1106.619995,1099.260010,1099.689941,1099.689941,1338300000
2004-08-04,1099.689941,1102.449951,1092.400024,1098.630005,1098.630005,1369200000
2004-08-05,1098.630005,1098.790039,1079.979980,1080.699951,1080.699951,1397400000
2004-08-06,1080.699951,1080.699951,1062.229980,1063.969971,1063.969971,1521000000
2004-08-09,1063.969971,1069.459961,1063.969971,1065.219971,1065.219971,1086000000
2004-08-10,1065.219971,1079.040039,1065.219971,1079.040039,1079.040039,1245600000
2004-08-11,1079.040039,1079.040039,1065.920044,1075.790039,1075.790039,1410400000
2004-08-12,1075.790039,1075.790039,1062.819946,1063.229980,1063.229980,1405100000
2004-08-13,1063.229980,1067.579956,1060.719971,1064.800049,1064.800049,1175100000
2004-08-16,1064.800049,1080.660034,1064.800049,1079.339966,1079.339966,1206200000
2004-08-17,1079.339966,1086.780029,1079.339966,1081.709961,1081.709961,1267800000
2004-08-18,1081.709961,1095.170044,1078.930054,1095.170044,1095.170044,1282500000
2004-08-19,1095.170044,1095.170044,1086.280029,1091.229980,1091.229980,1249400000
2004-08-20,1091.229980,1100.260010,1089.569946,1098.349976,1098.349976,1199900000
2004-08-23,1098.349976,1101.400024,1094.729980,1095.680054,1095.680054,1021900000
2004-08-24,1095.680054,1100.939941,1092.819946,1096.189941,1096.189941,1092500000
